id;date;titre_court_de;titre_court_fr;titre_court_en;titre_complet_de;titre_complet_fr;mot_cle;swissvoteslink;forme;d1e1;d1e2;d1e3;d2e1;d2e2;d2e3;d3e1;d3e2;d3e3;cf-pos;legislature;annee_legislatur;info_br-de;info_br-fr;info_br-en;info_amt-de;info_amt-fr;info_amt-en;easyvideo_de;easyvideo_fr;p-fdp;p-sps;p-svp;p-mitte;p-evp;p-gps;p-glp;p-pda;p-sd;p-edu;p-fps;p-lega;p-kvp;p-mcg;p-ucsp;p-cvp;p-bdp;p-lps;p-ldu;p-poch;p-rep;p-eco;p-sgv;p-sbv;p-sgb;p-travs;p-sav;p-vsa;p-vpod;p-voev;p-tcs;p-vcs;p-acs;p-sbk;p-ssv;p-gem;p-kdk;p-kkjpd;p-gdk;p-ldk;p-vdk;p-sodk;p-endk;p-fdk;p-edk;p-bpuk;w-fdp;w-sp;w-svp;w-mitte;w-evp;w-gps;w-glp;w-csp;w-pda;w-sd;w-edu;w-fps;w-lega;w-kvp;w-mcg;w-cvp;w-bdp;w-lps;w-ldu;w-poch;w-rep;w-ubrige;ja-lager;nein-lager;keinepar-summe;freigabe-summe;unbekannt-summe;neutral-summe;poster_ja_mfg;poster_nein_mfg;volk;stand;annahme;berecht;stimmen;bet;leer;volkja;volknein;volkja-proz;kt-ja;kt-nein;ktjaproz;zh-berecht;zh-stimmen;zh-bet;zh-gultig;zh-ja;zh-nein;zh-japroz;zh-annahme;be-berecht;be-stimmen;be-bet;be-gultig;be-ja;be-nein;be-japroz;be-annahme;lu-berecht;lu-stimmen;lu-bet;lu-gultig;lu-ja;lu-nein;lu-japroz;lu-annahme;ur-berecht;ur-stimmen;ur-bet;ur-gultig;ur-ja;ur-nein;ur-japroz;ur-annahme;sz-berecht;sz-stimmen;sz-bet;sz-gultig;sz-ja;sz-nein;sz-japroz;sz-annahme;ow-berecht;ow-stimmen;ow-bet;ow-gultig;ow-ja;ow-nein;ow-japroz;ow-annahme;nw-berecht;nw-stimmen;nw-bet;nw-gultig;nw-ja;nw-nein;nw-japroz;nw-annahme;gl-berecht;gl-stimmen;gl-bet;gl-gultig;gl-ja;gl-nein;gl-japroz;gl-annahme;zg-berecht;zg-stimmen;zg-bet;zg-gultig;zg-ja;zg-nein;zg-japroz;zg-annahme;fr-berecht;fr-stimmen;fr-bet;fr-gultig;fr-ja;fr-nein;fr-japroz;fr-annahme;so-berecht;so-stimmen;so-bet;so-gultig;so-ja;so-nein;so-japroz;so-annahme;bs-berecht;bs-stimmen;bs-bet;bs-gultig;bs-ja;bs-nein;bs-japroz;bs-annahme;bl-berecht;bl-stimmen;bl-bet;bl-gultig;bl-ja;bl-nein;bl-japroz;bl-annahme;sh-berecht;sh-stimmen;sh-bet;sh-gultig;sh-ja;sh-nein;sh-japroz;sh-annahme;ar-berecht;ar-stimmen;ar-bet;ar-gultig;ar-ja;ar-nein;ar-japroz;ar-annahme;ai-berecht;ai-stimmen;ai-bet;ai-gultig;ai-ja;ai-nein;ai-japroz;ai-annahme;sg-berecht;sg-stimmen;sg-bet;sg-gultig;sg-ja;sg-nein;sg-japroz;sg-annahme;gr-berecht;gr-stimmen;gr-bet;gr-gultig;gr-ja;gr-nein;gr-japroz;gr-annahme;ag-berecht;ag-stimmen;ag-bet;ag-gultig;ag-ja;ag-nein;ag-japroz;ag-annahme;tg-berecht;tg-stimmen;tg-bet;tg-gultig;tg-ja;tg-nein;tg-japroz;tg-annahme;ti-berecht;ti-stimmen;ti-bet;ti-gultig;ti-ja;ti-nein;ti-japroz;ti-annahme;vd-berecht;vd-stimmen;vd-bet;vd-gultig;vd-ja;vd-nein;vd-japroz;vd-annahme;vs-berecht;vs-stimmen;vs-bet;vs-gultig;vs-ja;vs-nein;vs-japroz;vs-annahme;ne-berecht;ne-stimmen;ne-bet;ne-gultig;ne-ja;ne-nein;ne-japroz;ne-annahme;ge-berecht;ge-stimmen;ge-bet;ge-gultig;ge-ja;ge-nein;ge-japroz;ge-annahme;ju-berecht;ju-stimmen;ju-bet;ju-gultig;ju-ja;ju-nein;ju-japroz;ju-annahme;bkresults-de;bkresults-fr
314;04.12.1983;Reform der Bürgerrechtsregelung in der Bundesverfassung;Révision du droit de la nationalité dans la constitution;;Bundesbeschluss über Änderungen der Bürgerrechtsregelung in der Bundesverfassung;Arrêté fédéral sur la révision du droit de la nationalité dans la constitution fédérale;.;https://swissvotes.ch/vote/314.00;1;1;1,6;1,63;10;10,3;10,31;10;10,3;10,33;1;42;1983-1987;;;;;;;.;.;1;1;1;9999;1;.;9999;1;2;2;9999;9999;9999;9999;.;1;9999;1;1;1;1;.;1;.;1;1;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;90,01;3,33;0,00;0,00;6,69;.;.;.;1;1;1;4073941;1459793;35,83;22557;872981;562557;60,81;20,5;2,5;89,13;717854;316254;44,06;310454;195920;114534;63,11;1;626559;243738;38,90;240830;145343;95487;60,35;1;194171;61611;31,73;60490;34443;26047;56,94;1;22551;7410;32,86;7175;3778;3397;52,66;1;63266;21781;34,43;21383;10401;10982;48,64;0;17407;5259;30,21;5170;2556;2614;49,44;0;20397;6447;31,61;6350;3503;2847;55,17;1;23051;7432;32,24;7372;4024;3348;54,58;1;47866;18886;39,46;18702;11544;7158;61,73;1;122733;34049;27,74;33767;19285;14482;57,11;1;144353;62569;43,34;61096;34719;26377;56,83;1;137307;48254;35,14;47667;31565;16102;66,22;1;143737;40579;28,23;40186;26649;13537;66,31;1;44585;31157;69,88;28751;18121;10630;63,03;1;31512;10530;33,42;10441;6106;4335;58,48;1;8703;2734;31,41;2711;1383;1328;51,01;1;245087;69727;28,45;69166;44496;24670;64,33;1;106878;32810;30,70;32185;20954;11231;65,10;1;287838;85104;29,57;83527;47954;35573;57,41;1;113476;42400;37,36;41522;26997;14525;65,02;1;159257;54267;34,08;53486;30427;23059;56,89;1;321376;87217;27,14;86383;52178;34205;60,40;1;145908;57058;39,11;55901;27753;28148;49,65;0;97637;36093;36,97;35431;22054;13377;62,24;1;188122;66571;35,39;65683;44470;21213;67,70;1;42310;9856;23,29;9709;6358;3351;65,49;1;https://www.bk.admin.ch/ch/d/pore/va/19831204/det314.html;https://www.bk.admin.ch/ch/f/pore/va/19831204/det314.html
315;04.12.1983;Bundesbeschluss über die Erleichterung gewisser Einbürgerungen;Arrêté tendant à faciliter certaines naturalisations;;Bundesbeschluss über die Erleichterung gewisser Einbürgerungen;Arrêté fédéral tendant à faciliter certaines naturalisations;.;https://swissvotes.ch/vote/315.00;1;1;1,6;1,63;10;10,3;10,31;.;.;.;1;42;1983-1987;;;;;;;.;.;1;1;1;9999;1;.;9999;1;2;2;9999;9999;9999;9999;.;1;9999;1;1;1;2;.;1;.;1;1;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;89,50;3,84;0,00;0,00;6,69;.;.;.;0;0;0;4073941;1461270;35,87;21687;644669;793253;44,83;5;18;21,74;717854;317419;44,22;311757;156503;155254;50,20;1;626559;243718;38,90;240919;103130;137789;42,81;0;194171;61606;31,73;60596;27985;32611;46,18;0;22551;7379;32,72;7112;2859;4253;40,20;0;63266;21792;34,45;21449;7856;13593;36,63;0;17407;5263;30,23;5184;1948;3236;37,58;0;20397;6384;31,30;6275;2318;3957;36,94;0;23051;7426;32,22;7363;2604;4759;35,37;0;47866;18922;39,53;18733;8172;10561;43,62;0;122733;34045;27,74;33687;13519;20168;40,13;0;144353;62572;43,35;61175;25493;35682;41,67;0;137307;48294;35,17;47809;24960;22849;52,21;1;143737;40928;28,47;40513;20541;19972;50,70;1;44585;31038;69,62;29072;14197;14875;48,83;0;31512;10547;33,47;10454;4135;6319;39,55;0;8703;2710;31,14;2681;995;1686;37,11;0;245087;69772;28,47;69102;31410;37692;45,45;0;106878;32813;30,70;32170;16595;15575;51,59;1;287838;85150;29,58;83894;31863;52031;37,98;0;113476;42469;37,43;41530;20180;21350;48,59;0;159257;54267;34,08;53351;21459;31892;40,22;0;321376;87193;27,13;86291;38794;47497;44,96;0;145908;57033;39,09;55951;22304;33647;39,86;0;97637;36102;36,98;35558;18843;16715;52,99;1;188122;66571;35,39;65595;20462;45133;31,19;0;42310;9857;23,30;9701;5544;4157;57,15;1;https://www.bk.admin.ch/ch/d/pore/va/19831204/det315.html;https://www.bk.admin.ch/ch/f/pore/va/19831204/det315.html
316;26.02.1984;Einführung einer Schwerverkehrsabgabe;Introduction d'une redevance sur le trafic des poids lourds;;Bundesbeschluss über die Erhebung einer Schwerverkehrsabgabe;Arrêté fédéral concernant la perception d'une redevance sur le trafic des poids lourds;.;https://swissvotes.ch/vote/316.00;1;8;8,2;8,22;6;6,1;6,14;9;9,3;9,31;1;42;1983-1987;;;;;;;.;.;1;1;1;9999;1;1;9999;1;1;1;9999;9999;9999;9999;.;1;9999;2;1;1;.;2;2;1;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;91,89;2,82;0,00;0,00;5,32;.;.;.;1;1;1;4087215;2156592;52,76;17124;1254489;882756;58,70;15,5;7,5;67,39;719682;402256;55,89;399320;269734;129586;67,55;1;628122;332691;52,97;330306;197274;133032;59,72;1;194852;107886;55,37;107205;63744;43461;59,46;1;22559;12136;53,80;11991;8466;3525;70,60;1;63548;32781;51,58;32609;14490;18119;44,44;0;17483;9163;52,41;9086;4294;4792;47,26;0;20534;12052;58,69;11957;6792;5165;56,80;1;23082;12817;55,53;12742;7264;5478;57,01;1;48165;30257;62,82;30080;16943;13137;56,33;1;123390;65325;52,94;64601;31869;32732;49,33;0;144732;85306;58,94;84110;51171;32939;60,84;1;137256;71759;52,28;70956;50870;20086;71,69;1;144725;78810;54,46;78146;48314;29832;61,83;1;44757;34932;78,05;34097;20398;13699;59,82;1;31585;17999;56,99;17878;9594;8284;53,66;1;8719;4685;53,73;4647;2474;2173;53,24;1;245740;126705;51,56;126019;74725;51294;59,30;1;108186;48932;45,23;48557;34045;14512;70,11;1;288959;150229;51,99;149291;81974;67317;54,91;1;113863;65508;57,53;64939;35567;29372;54,77;1;160080;81587;50,97;80863;64043;16820;79,20;1;322094;153608;47,69;151735;70069;81666;46,18;0;146602;63491;43,31;62768;22225;40543;35,41;0;97540;51111;52,40;50553;22783;27770;45,07;0;188580;84021;44,55;82454;36827;45627;44,66;0;42380;20545;48,48;20335;8540;11795;42,00;0;https://www.bk.admin.ch/ch/d/pore/va/19840226/det316.html;https://www.bk.admin.ch/ch/f/pore/va/19840226/det316.html
317;26.02.1984;Einführung der Autobahnvignette;Introduction de la vignette autoroutière;;Bundesbeschluss über eine Abgabe für die Benützung der Nationalstrassen;Arrêté fédéral relatif à une redevance pour l'utilisation des routes nationales;.;https://swissvotes.ch/vote/317.00;1;8;8,2;.;6;6,1;6,14;.;.;.;1;42;1983-1987;;;;;;;.;.;2;1;1;9999;1;1;9999;2;1;2;9999;9999;9999;9999;.;1;9999;2;2;1;.;2;2;1;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;63,28;31,43;0,00;0,00;5,32;.;.;.;1;1;1;4087215;2157456;52,79;17706;1132497;1005051;52,98;16;7;69,57;719682;402810;55,97;398830;232810;166020;58,37;1;628122;332691;52,97;330558;190763;139795;57,71;1;194852;107892;55,37;107217;62359;44858;58,16;1;22559;12131;53,77;11965;8160;3805;68,20;1;63548;32777;51,58;32620;14962;17658;45,87;0;17483;9180;52,51;9101;4993;4108;54,86;1;20534;12065;58,76;11972;7137;4835;59,61;1;23082;12814;55,52;12746;7326;5420;57,48;1;48165;30069;62,43;29894;15670;14224;52,42;1;123390;65330;52,95;64716;28377;36339;43,85;0;144732;85306;58,94;84121;47516;36605;56,49;1;137256;71740;52,27;70946;45148;25798;63,64;1;144725;78858;54,49;78214;42209;36005;53,97;1;44757;35103;78,43;34126;19047;15079;55,81;1;31585;17988;56,95;17888;10041;7847;56,13;1;8719;4692;53,81;4655;2641;2014;56,73;1;245740;126813;51,60;126106;73164;52942;58,02;1;108186;48953;45,25;48536;32123;16413;66,18;1;288959;150325;52,02;149298;76584;72714;51,30;1;113863;65561;57,58;64997;34490;30507;53,06;1;160080;81587;50,97;80772;55334;25438;68,51;1;322094;153602;47,69;151880;51389;100491;33,84;0;146602;63496;43,31;62876;21653;41223;34,44;0;97540;51108;52,40;50598;16923;33675;33,45;0;188580;84021;44,55;82613;25367;57246;30,71;0;42380;20544;48,48;20303;6311;13992;31,08;0;https://www.bk.admin.ch/ch/d/pore/va/19840226/det317.html;https://www.bk.admin.ch/ch/f/pore/va/19840226/det317.html
318;26.02.1984;Zivildienst-Initiative;Initiative pour le service civil;;Volksinitiative «für einen echten Zivildienst auf der Grundlage des Tatbeweises»;Initiative populaire «pour un authentique service civil fondé sur la preuve par l'acte»;.;https://swissvotes.ch/vote/318.00;3;3;3,2;3,25;.;.;.;.;.;.;2;42;1983-1987;;;;;;;.;.;2;1;2;9999;1;1;9999;1;2;2;9999;9999;9999;9999;.;2;9999;2;1;1;.;.;2;2;1;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;33,93;60,78;0,00;0,00;5,32;.;https://www.emuseum.ch/objects/229154/ https://www.emuseum.ch/objects/229155/ https://www.emuseum.ch/objects/229156/;.;0;0;0;4087215;2156780;52,77;21464;771413;1361482;36,17;1,5;21,5;6,52;719682;402220;55,89;397416;162249;235167;40,83;0;628122;332692;52,97;329495;108878;220617;33,04;0;194852;107893;55,37;106913;32260;74653;30,17;0;22559;12113;53,69;11940;3310;8630;27,72;0;63548;32779;51,58;32548;8236;24312;25,30;0;17483;9182;52,52;9076;2258;6818;24,88;0;20534;12059;58,73;11911;2906;9005;24,40;0;23082;12817;55,53;12724;3106;9618;24,41;0;48165;29981;62,25;29723;9462;20261;31,83;0;123390;65335;52,95;64628;20904;43724;32,35;0;144732;85306;58,94;83805;28884;54921;34,47;0;137256;71807;52,32;70859;37610;33249;53,08;1;144725;78840;54,48;77888;35901;41987;46,09;0;44757;35131;78,49;34224;11641;22583;34,01;0;31585;18012;57,03;17881;4164;13717;23,29;0;8719;4700;53,91;4653;694;3959;14,92;0;245740;126923;51,65;126011;34294;91717;27,22;0;108186;48857;45,16;48288;14147;34141;29,30;0;288959;150243;51,99;148949;47746;101203;32,06;0;113863;65518;57,54;64797;17348;47449;26,77;0;160080;81587;50,97;80480;33070;47410;41,09;0;322094;153617;47,69;151998;60154;91844;39,58;0;146602;63507;43,32;62758;17764;44994;28,31;0;97540;51093;52,38;50558;21730;28828;42,98;0;188580;84021;44,55;83019;42557;40462;51,26;1;42380;20547;48,48;20353;10140;10213;49,82;0;https://www.bk.admin.ch/ch/d/pore/va/19840226/det318.html;https://www.bk.admin.ch/ch/f/pore/va/19840226/det318.html
319;20.05.1984;Initiative «gegen den Missbrauch des Bankgeheimnisses und der Bankenmacht»;Initiative «contre l'abus du secret bancaire et de la puissance des banques»;;Volksinitiative «gegen den Missbrauch des Bankgeheimnisses und der Bankenmacht»;Initiative populaire «contre l'abus du secret bancaire et de la puissance des banques»;Bankeninitiative;https://swissvotes.ch/vote/319.00;3;4;4,3;4,32;6;6,1;6,11;.;.;.;2;42;1983-1987;;;;;;;.;.;2;1;2;9999;2;1;9999;1;1;2;9999;9999;9999;9999;.;2;9999;2;2;1;2;2;2;2;1;5;2;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;30,79;64,44;0,00;0,00;4,80;.;https://www.emuseum.ch/objects/91824/ https://www.emuseum.ch/objects/174348/ https://www.emuseum.ch/objects/91883/;https://www.emuseum.ch/objects/53104/;0;0;0;4097762;1742351;42,52;16954;464637;1258964;26,96;0;23;0,00;720476;344090;47,76;340690;101556;239134;29,81;0;630156;247854;39,33;245584;85871;159713;34,97;0;195756;87561;44,73;86871;21497;65374;24,75;0;22698;9153;40,33;8997;2619;6378;29,11;0;63881;29121;45,59;28777;5867;22910;20,39;0;17565;6537;37,22;6462;1224;5238;18,94;0;20765;8736;42,07;8612;1880;6732;21,83;0;23146;9593;41,45;9537;2310;7227;24,22;0;48493;23693;48,86;23561;5350;18211;22,71;0;123732;43217;34,93;42920;8508;34412;19,82;0;145145;69900;48,16;68579;21607;46972;31,51;0;137019;60701;44,30;60221;22354;37867;37,12;0;144877;65789;45,41;65036;21072;43964;32,40;0;44884;32423;72,24;31021;10404;20617;33,54;0;31612;15170;47,99;15013;3488;11525;23,23;0;8788;3556;40,46;3538;451;3087;12,75;0;246612;93287;37,83;92595;21078;71517;22,76;0;107797;37707;34,98;37245;9309;27936;24,99;0;290281;112880;38,89;111917;31117;80800;27,80;0;114281;47850;41,87;47141;11100;36041;23,55;0;160509;69971;43,59;69147;14601;54546;21,12;0;322994;114978;35,60;113995;24719;89276;21,68;0;147005;60506;41,16;60026;6364;53662;10,60;0;97853;52217;53,36;51132;12674;38458;24,79;0;189030;81659;43,20;80879;14743;66136;18,23;0;42407;14202;33,49;14105;2874;11231;20,38;0;https://www.bk.admin.ch/ch/d/pore/va/19840520/det319.html;https://www.bk.admin.ch/ch/f/pore/va/19840520/det319.html
320;20.05.1984;Initiative «Gegen den Ausverkauf der Heimat»;Initiative «Contre le bradage du sol national»;;Volksinitiative «Gegen den Ausverkauf der Heimat»;Initiative populaire «Contre le bradage du sol national»;.;https://swissvotes.ch/vote/320.00;3;9;9,1;9,12;10;10,3;10,31;.;.;.;2;42;1983-1987;;;;;;;.;.;2;1;2;9999;1;1;9999;2;1;1;9999;9999;9999;9999;.;2;9999;2;1;2;1;2;2;2;5;2;2;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;34,65;60,58;0,00;0,00;4,80;.;.;https://www.emuseum.ch/objects/10055/ https://www.emuseum.ch/objects/10359/;0;0;0;4097762;1740736;42,48;25824;837997;874954;48,92;8,5;14,5;36,96;720476;342898;47,59;337159;193665;143494;57,44;1;630156;247831;39,33;244773;142362;102411;58,16;1;195756;87540;44,72;86440;39493;46947;45,69;0;22698;9262;40,81;9073;4348;4725;47,92;0;63881;29105;45,56;28666;13147;15519;45,86;0;17565;6535;37,20;6454;2715;3739;42,07;0;20765;8728;42,03;8591;3913;4678;45,55;0;23146;9589;41,43;9520;4254;5266;44,68;0;48493;23744;48,96;23531;11635;11896;49,45;0;123732;43174;34,89;42634;14790;27844;34,69;0;145145;69900;48,16;68503;38154;30349;55,70;1;137019;60622;44,24;59654;34306;25348;57,51;1;144877;65691;45,34;64740;35050;29690;54,14;1;44884;32521;72,46;30854;18008;12846;58,37;1;31612;15159;47,95;15000;7700;7300;51,33;1;8788;3560;40,51;3535;1332;2203;37,68;0;246612;93174;37,78;92424;47143;45281;51,01;1;107797;37690;34,96;37228;15329;21899;41,18;0;290281;112779;38,85;111402;62349;49053;55,97;1;114281;47797;41,82;46926;23837;23089;50,80;1;160509;69971;43,59;68730;25783;42947;37,51;0;322994;114979;35,60;112908;39635;73273;35,10;0;147005;60418;41,10;59835;9356;50479;15,64;0;97853;52216;53,36;50539;17466;33073;34,56;0;189030;81659;43,20;79831;28790;51041;36,06;0;42407;14194;33,47;14001;3437;10564;24,55;0;https://www.bk.admin.ch/ch/d/pore/va/19840520/det320.html;https://www.bk.admin.ch/ch/f/pore/va/19840520/det320.html
321;23.09.1984;Initiative «für eine Zukunft ohne weitere Atomkraftwerke»;Initiative «pour un avenir sans nouvelles centrales atomiques»;;Volksinitiative «für eine Zukunft ohne weitere Atomkraftwerke»;Initiative populaire «pour un avenir sans nouvelles centrales atomiques»;.;https://swissvotes.ch/vote/321.00;3;7;7,2;.;9;9,3;9,31;.;.;.;2;42;1983-1987;;;;;;;.;.;2;1;2;9999;2;1;9999;1;1;.;9999;9999;9999;9999;.;2;9999;2;1;1;2;2;2;2;3;2;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;34,79;60,06;0,00;0,00;5,19;.;https://www.emuseum.ch/objects/101389/ https://www.emuseum.ch/objects/101388/ https://www.emuseum.ch/objects/180812/ https://www.emuseum.ch/objects/180813/ https://www.emuseum.ch/objects/180814/;https://www.emuseum.ch/objects/220547/;0;0;0;4114658;1713477;41,64;17992;762792;931245;45,03;6;17;26,09;722484;338759;46,89;334881;139448;195433;41,64;0;632438;253232;40,04;250671;106648;144023;42,55;0;196877;87517;44,45;86785;39390;47395;45,39;0;22758;9918;43,58;9704;4306;5398;44,37;0;64357;24620;38,26;24478;10594;13884;43,28;0;17670;7201;40,75;7136;3428;3708;48,04;0;20823;9384;45,07;9253;3987;5266;43,09;0;23281;10168;43,68;10087;4407;5680;43,69;0;48914;24891;50,89;24685;9758;14927;39,53;0;124421;37939;30,49;37534;16189;21345;43,13;0;145764;71586;49,11;70741;29353;41388;41,49;0;137026;69854;50,98;69405;51641;17764;74,41;1;145854;77802;53,34;77131;50789;26342;65,85;1;45015;32967;73,24;31493;12845;18648;40,79;0;31804;14823;46,61;14642;5821;8821;39,76;0;8816;3594;40,77;3568;1285;2283;36,01;0;247936;111816;45,10;110617;44455;66162;40,19;0;107927;41436;38,39;40910;17425;23485;42,59;0;291895;121736;41,71;120853;37930;82923;31,39;0;115000;48562;42,23;47776;16138;31638;33,78;0;161205;56397;34,98;55448;29786;25662;53,72;1;324161;108291;33,41;107146;54098;53048;50,49;1;148173;43292;29,22;42692;14735;27957;34,51;0;97953;33122;33,81;32770;16457;16313;50,22;1;189533;61332;32,36;60543;34746;25797;57,39;1;42573;13238;31,09;13088;7133;5955;54,50;1;https://www.bk.admin.ch/ch/d/pore/va/19840923/det321.html;https://www.bk.admin.ch/ch/f/pore/va/19840923/det321.html
322;23.09.1984;Initiative «für eine umweltgerechte Energieversorgung»;Initiative «pour un approvisionnement en énergie respecteux de l'environnement»;;Volksinitiative «für eine sichere, sparsame und umweltgerechte Energieversorgung»;Initiative populaire «pour un approvisionnement en énergie sûr, économique et respecteux de l'environnement»;.;https://swissvotes.ch/vote/322.00;3;7;7,1;.;9;9,3;9,31;.;.;.;2;42;1983-1987;;;;;;;.;.;2;1;2;9999;1;1;9999;1;1;.;9999;9999;9999;9999;.;2;9999;2;1;1;2;2;2;2;1;1;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;36,87;57,97;0,00;0,00;5,19;.;https://www.emuseum.ch/objects/101389/ https://www.emuseum.ch/objects/101388/ https://www.emuseum.ch/objects/180812/ https://www.emuseum.ch/objects/180813/ https://www.emuseum.ch/objects/180814/;https://www.emuseum.ch/objects/220547/;0;0;0;4114658;1712397;41,62;20212;773767;916916;45,77;6;17;26,09;722484;338247;46,82;333515;149432;184083;44,81;0;632438;253234;40,04;250510;109942;140568;43,89;0;196877;87510;44,45;86641;39678;46963;45,80;0;22758;9958;43,76;9730;4344;5386;44,65;0;64357;24618;38,25;24453;10156;14297;41,53;0;17670;7201;40,75;7125;3211;3914;45,07;0;20823;9397;45,13;9269;3883;5386;41,89;0;23281;10180;43,73;10100;4199;5901;41,57;0;48914;24893;50,89;24661;9971;14690;40,43;0;124421;37938;30,49;37524;15738;21786;41,94;0;145764;71586;49,11;70701;28712;41989;40,61;0;137026;69820;50,95;69294;49299;19995;71,14;1;145854;77742;53,30;76989;47787;29202;62,07;1;45015;32905;73,10;31321;13373;17948;42,70;0;31804;14766;46,43;14565;5828;8737;40,01;0;8816;3586;40,68;3562;1263;2299;35,46;0;247936;111574;45,00;110282;44663;65619;40,50;0;107927;41346;38,31;40776;17274;23502;42,36;0;291895;121715;41,70;120816;38746;82070;32,07;0;115000;48535;42,20;47691;16539;31152;34,68;0;161205;56397;34,98;55462;30770;24692;55,48;1;324161;108266;33,40;106930;55885;51045;52,26;1;148173;43295;29,22;42538;14659;27879;34,46;0;97953;33119;33,81;32780;16867;15913;51,46;1;189533;61332;32,36;60358;34534;25824;57,22;1;42573;13237;31,09;13090;7014;6076;53,58;1;https://www.bk.admin.ch/ch/d/pore/va/19840923/det322.html;https://www.bk.admin.ch/ch/f/pore/va/19840923/det322.html
323;02.12.1984;Initiative «für einen wirksamen Schutz der Mutterschaft»;Initiative «pour une protection efficace de la maternité»;;Volksinitiative «für einen wirksamen Schutz der Mutterschaft»;Initiative populaire «pour une protection efficace de la maternité»;.;https://swissvotes.ch/vote/323.00;3;10;10,2;10,25;10;10,3;10,33;.;.;.;2;42;1983-1987;;;;;;;.;.;2;1;2;9999;2;2;9999;1;2;2;9999;9999;9999;9999;.;2;9999;2;2;1;2;2;2;2;1;1;2;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23,33;22,84;11,08;.;2,08;1,89;.;0,40;0,89;2,94;0,39;.;.;.;.;20,22;.;2,82;3,99;2,23;0,52;4,40;25,96;69,27;0,00;0,00;4,80;.;https://www.emuseum.ch/objects/14781/;.;0;0;0;4123190;1552010;37,64;19166;241442;1288974;15,78;0;23;0,00;724492;295704;40,82;292385;49186;243199;16,82;0;633479;233872;36,92;231458;35655;195803;15,40;0;197394;71947;36,45;71447;7495;63952;10,49;0;22791;8399;36,85;8280;940;7340;11,35;0;64488;23327;36,17;23243;1656;21587;7,12;0;17738;6835;38,53;6770;529;6241;7,81;0;20934;7840;37,45;7767;570;7197;7,34;0;23317;7785;33,39;7715;764;6951;9,90;0;49172;24357;49,53;24194;2556;21638;10,56;0;124785;36269;29,07;35982;5096;30886;14,16;0;146000;55462;37,99;54447;8061;46386;14,81;0;136793;48701;35,60;48328;9631;38697;19,93;0;146242;53109;36,32;52693;7572;45121;14,37;0;45061;32364;71,82;30532;5278;25254;17,29;0;31737;13394;42,20;13316;1116;12200;8,38;0;8833;3175;35,94;3154;157;2997;4,98;0;248424;86491;34,82;85866;7943;77923;9,25;0;108246;41019;37,89;40444;5109;35335;12,63;0;292916;98190;33,52;97413;11011;86402;11,30;0;115269;42242;36,65;41805;3727;38078;8,92;0;161337;46287;28,69;45430;11849;33581;26,08;0;324493;101801;31,37;100681;22743;77938;22,59;0;148606;114649;77,15;109666;16231;93435;14,80;0;98028;31584;32,22;31251;7047;24204;22,55;0;190049;55377;29,14;54413;16403;38010;30,15;0;42566;11830;27,79;11736;3117;8619;26,56;0;https://www.bk.admin.ch/ch/d/pore/va/19841202/det323.html;https://www.bk.admin.ch/ch/f/pore/va/19841202/det323.html
