wahl_jahr;ebene_resultat;geoLevelName;kanton_nummer;kanton_bezeichnung;partei_id;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;partei_staerke;flag_staerkste_partei;anzahl_listen;anzahl_kandidierende;anzahl_kandidierende_f;anzahl_kandidierende_m;anzahl_gewaehlte;anzahl_gewaehlte_f;anzahl_gewaehlte_m;frauen_anteil
1991;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;2;CVP;PDC;PPD;CVP;16.712913554;0;1;1;0;1;0;0;0;
1991;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;52.465314835;1;2;2;0;2;1;0;1;0
1995;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;36.439756735;1;1;2;1;1;1;1;0;100
1995;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;2;CVP;PDC;PPD;CVP;9.5190527955;0;1;1;0;1;0;0;0;
1995;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;3;SP;PS;PS;SP;21.926139201;0;2;3;1;2;0;0;0;
1995;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;22.017216558;0;1;2;0;2;1;0;1;0
1995;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;10.097834709;0;2;2;0;2;0;0;0;
1999;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;32.811089432;0;1;1;1;0;1;1;0;100
1999;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;3;SP;PS;PS;SP;29.651416756;0;1;1;0;1;0;0;0;
1999;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;37.537493812;1;1;1;0;1;1;0;1;0
2003;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;41.060779817;1;;;;;1;1;0;100
2003;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;3;SP;PS;PS;SP;19.885321101;0;;;;;0;0;0;
2003;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;38.302752294;0;;;;;0;0;0;
2003;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;0.751146789;0;;;;;0;0;0;
2007;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;71.977056157;1;;;;;1;1;0;100
2007;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;28.022943843;0;;;;;0;0;0;
2011;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;51.510279086;1;;;;;1;0;1;0
2011;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;2;CVP;PDC;PPD;CVP;10.566211095;0;;;;;0;0;0;
2011;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;30.504192029;0;;;;;0;0;0;
2011;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.397151717;0;;;;;0;0;0;
2011;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;1.0221660733;0;;;;;0;0;0;
2015;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;33.581710415;0;;;;;0;0;0;
2015;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;3;SP;PS;PS;SP;28.552074513;0;;;;;0;0;0;
2015;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;36.093705899;1;;;;;1;0;1;0
2015;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;1.772509173;0;;;;;0;0;0;
2019;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;48.436899423;0;;;;;0;0;0;
2019;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;49.455477258;1;;;;;1;0;1;0
2019;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;2.1076233184;0;;;;;0;0;0;
2023;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;1;FDP;PLR;PLR;FDP;35.721091867;0;;;;;0;0;0;
2023;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;4;SVP;UDC;UDC;SVP;47.654279469;1;;;;;1;0;1;0
2023;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;34;Mitte;Centre;Centro;Centre;15.895969957;0;;;;;0;0;0;
2023;Kanton;Appenzell Ausserrhoden;15;Appenzell Ausserrhoden;35;Übrige;Autres;Rimanenti;Others;0.7286587075;0;;;;;0;0;0;
1991;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;98.709847288;1;;;;;1;0;1;0
1991;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;1.290152712;0;;;;;0;0;0;
1995;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;85.406091371;1;;;;;1;0;1;0
1995;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;14.593908629;0;;;;;0;0;0;
1999;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;73.535749265;1;;;;;1;0;1;0
1999;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;4;SVP;UDC;UDC;SVP;25.739471107;0;;;;;0;0;0;
1999;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;0.7247796278;0;;;;;0;0;0;
2003;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;69.161676647;1;;;;;1;0;1;0
2003;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;30.838323353;0;;;;;0;0;0;
2007;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;84.559181685;1;;;;;1;0;1;0
2007;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;15.440818315;0;;;;;0;0;0;
2011;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;76.096007837;1;;;;;1;0;1;0
2011;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;3;SP;PS;PS;SP;20.328190056;0;;;;;0;0;0;
2011;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;3.5758021063;0;;;;;0;0;0;
2015;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;76.30806846;1;;;;;1;0;1;0
2015;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;3;SP;PS;PS;SP;18.068459658;0;;;;;0;0;0;
2015;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;5.6234718826;0;;;;;0;0;0;
2019;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;61.271471578;1;;;;;1;0;1;0
2019;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;3;SP;PS;PS;SP;8.730299274;0;;;;;0;0;0;
2019;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;4;SVP;UDC;UDC;SVP;29.077386223;0;;;;;0;0;0;
2019;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;0.9208429254;0;;;;;0;0;0;
2023;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;3;SP;PS;PS;SP;;;;;;;;;;
2023;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;4;SVP;UDC;UDC;SVP;2.4320457797;0;;;;;0;0;0;
2023;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;34;Mitte;Centre;Centro;Centre;86.659513591;1;;;;;1;0;1;0
2023;Kanton;Appenzell Innerrhoden;16;Appenzell Innerrhoden;35;Übrige;Autres;Rimanenti;Others;10.908440629;0;;;;;0;0;0;
1991;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;20.009829067;0;1;12;3;9;2;1;1;50
1991;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;35.805212276;1;3;32;10;22;5;1;4;20
1991;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;13.078399369;0;1;12;5;7;2;1;1;50
1991;Kanton;St. Gallen;17;St. Gallen;6;LdU;AdI;AdI;LdU;9.2739762883;0;1;12;6;6;1;0;1;0
1991;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.2169210625;0;2;24;12;12;1;1;0;100
1991;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;3.0593510663;0;1;12;0;12;0;0;0;
1991;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;12.556310871;0;1;12;2;10;1;0;1;0
1995;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;17.028470015;0;1;12;3;9;2;1;1;50
1995;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;30.979222978;1;3;36;14;22;4;0;4;0
1995;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;16.197611905;0;2;24;12;12;3;1;2;33.333333333
1995;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;8.4417233493;0;1;12;1;11;1;0;1;0
1995;Kanton;St. Gallen;17;St. Gallen;6;LdU;AdI;AdI;LdU;4.1070632964;0;1;12;5;7;0;0;0;
1995;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.696171325;0;1;6;2;4;0;0;0;
1995;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;4.8937386759;0;2;24;12;12;1;1;0;100
1995;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;2.0177770517;0;1;12;4;8;0;0;0;
1995;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;1.0366233998;0;1;12;5;7;0;0;0;
1995;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;13.601598004;0;7;42;15;27;1;0;1;0
1999;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;16.855124282;0;2;24;5;19;2;1;1;50
1999;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;26.148107696;0;2;24;7;17;4;1;3;25
1999;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;17.072741823;0;4;42;18;24;2;1;1;50
1999;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;27.607752625;1;1;12;3;9;3;0;3;0
1999;Kanton;St. Gallen;17;St. Gallen;6;LdU;AdI;AdI;LdU;1.8774321405;0;1;12;4;8;0;0;0;
1999;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.3155282618;0;1;8;2;6;0;0;0;
1999;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;3.9889679996;0;1;12;6;6;1;1;0;100
1999;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;1.3842893599;0;1;6;0;6;0;0;0;
1999;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;1.01080875;0;1;12;5;7;0;0;0;
1999;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;2.7392470625;0;4;29;8;21;0;0;0;
2003;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;14.660325616;0;2;18;3;15;2;0;2;0
2003;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;22.174457324;0;2;23;5;18;3;1;2;33.333333333
2003;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;18.38349441;0;3;36;16;20;2;1;1;50
2003;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;33.075711141;1;1;12;4;8;4;1;3;25
2003;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.5039823096;0;1;8;3;5;0;0;0;
2003;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;7.0628282184;0;3;36;16;20;1;1;0;100
2003;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;0.7591309569;0;1;10;0;10;0;0;0;
2003;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;1.1190449801;0;1;11;4;7;0;0;0;
2003;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;1.2610250444;0;4;9;5;4;0;0;0;
2007;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;13.63525923;0;4;48;12;36;1;0;1;0
2007;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;21.436094802;0;2;24;8;16;3;1;2;33.333333333
2007;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;14.73487789;0;4;48;20;28;2;1;1;50
2007;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;35.802813342;1;1;12;1;11;5;1;4;20
2007;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;2.0374197138;0;2;24;6;18;0;0;0;
2007;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.3519484322;0;3;36;18;18;1;1;0;100
2007;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;0.66433902;0;1;12;2;10;0;0;0;
2007;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;0.9870023532;0;1;9;2;7;0;0;0;
2007;Kanton;St. Gallen;17;St. Gallen;31;GLP;PVL;PVL;GLP;3.1335153174;0;1;12;5;7;0;0;0;
2007;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;1.2167298994;0;5;6;2;4;0;0;0;
2011;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;12.264196428;0;2;24;6;18;1;0;1;0
2011;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;20.321087971;0;3;36;11;25;3;1;2;33.333333333
2011;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;16.686637896;0;2;23;11;12;2;1;1;50
2011;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;31.523771446;1;1;12;2;10;4;0;4;0
2011;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.8260445207;0;1;12;3;9;0;0;0;
2011;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.3916555933;0;2;24;12;12;1;1;0;100
2011;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;1.2235562507;0;1;10;3;7;0;0;0;
2011;Kanton;St. Gallen;17;St. Gallen;31;GLP;PVL;PVL;GLP;5.9736121074;0;2;24;9;15;1;1;0;100
2011;Kanton;St. Gallen;17;St. Gallen;32;BDP;PBD;PBD;BDP;3.7894377874;0;1;11;2;9;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;14.293523183;0;3;29;7;22;2;0;2;0
2015;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;16.552512733;0;2;24;5;19;3;0;3;0
2015;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;14.17975406;0;2;23;12;11;2;2;0;100
2015;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;35.79790771;1;1;12;1;11;5;1;4;20
2015;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.7508669773;0;1;12;3;9;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.7460045161;0;2;24;11;13;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;0.2775250858;0;1;4;0;4;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;0.9312790628;0;1;11;4;7;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;31;GLP;PVL;PVL;GLP;4.8874545732;0;2;24;9;15;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;32;BDP;PBD;PBD;BDP;3.6346666236;0;2;18;5;13;0;0;0;
2015;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;1.9485054743;0;6;17;7;10;0;0;0;
2019;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;14.994611338;0;4;42;20;22;2;1;1;50
2019;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;18.780428983;0;4;48;12;36;2;0;2;0
2019;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;12.690110486;0;2;22;10;12;2;2;0;100
2019;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;31.319242422;1;4;48;7;41;4;1;3;25
2019;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.5642820895;0;1;12;4;8;0;0;0;
2019;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;10.535650584;0;3;36;19;17;1;1;0;100
2019;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;0.251596501;0;1;4;0;4;0;0;0;
2019;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;0.9275030272;0;1;7;1;6;0;0;0;
2019;Kanton;St. Gallen;17;St. Gallen;31;GLP;PVL;PVL;GLP;7.3185314703;0;2;24;8;16;1;0;1;0
2019;Kanton;St. Gallen;17;St. Gallen;32;BDP;PBD;PBD;BDP;0.6364650378;0;1;5;0;5;0;0;0;
2019;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;0.9815780615;0;2;7;3;4;0;0;0;
2023;Kanton;St. Gallen;17;St. Gallen;1;FDP;PLR;PLR;FDP;14.449628224;0;5;57;24;33;2;1;1;50
2023;Kanton;St. Gallen;17;St. Gallen;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;St. Gallen;17;St. Gallen;3;SP;PS;PS;SP;12.729138594;0;3;36;22;14;2;2;0;100
2023;Kanton;St. Gallen;17;St. Gallen;4;SVP;UDC;UDC;SVP;34.481732474;1;1;12;2;10;5;0;5;0
2023;Kanton;St. Gallen;17;St. Gallen;7;EVP;PEV;PEV;EVP;1.4449801573;0;2;22;8;14;0;0;0;
2023;Kanton;St. Gallen;17;St. Gallen;13;GRÜNE;VERT-E-S;VERDI;GREENS;8.6619068861;0;4;48;25;23;1;1;0;100
2023;Kanton;St. Gallen;17;St. Gallen;14;SD;DS;DS;SD;0.1568809184;0;1;3;0;3;0;0;0;
2023;Kanton;St. Gallen;17;St. Gallen;16;EDU;UDF;UDF;EDU;1.1488999267;0;1;12;3;9;0;0;0;
2023;Kanton;St. Gallen;17;St. Gallen;31;GLP;PVL;PVL;GLP;5.8453887989;0;2;24;11;13;0;0;0;
2023;Kanton;St. Gallen;17;St. Gallen;32;BDP;PBD;PBD;BDP;;;;;;;;;;
2023;Kanton;St. Gallen;17;St. Gallen;34;Mitte;Centre;Centro;Centre;18.832586391;0;7;84;24;60;2;0;2;0
2023;Kanton;St. Gallen;17;St. Gallen;35;Übrige;Autres;Rimanenti;Others;2.2488576296;0;3;13;4;9;0;0;0;
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;18.085087366;0;1;5;1;4;1;0;1;0
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;25.493140278;1;1;5;1;4;1;0;1;0
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;21.266925861;0;1;5;2;3;2;0;2;0
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;19.517808464;0;1;5;1;4;1;0;1;0
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;8;CSP;PCS;PCS;CSP;6.9321177995;0;1;5;1;4;0;0;0;
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;12;FGA;AVF;AVF;FGA;4.2673280601;0;1;5;2;3;0;0;0;
1991;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;35;Übrige;Autres;Rimanenti;Others;4.4375921705;0;3;11;1;10;0;0;0;
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;16.496667593;0;1;5;2;3;1;0;1;0
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;26.846035051;0;2;10;4;6;1;0;1;0
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;21.623973286;0;1;5;2;3;2;1;1;50
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;26.951268957;1;2;10;4;6;1;1;0;100
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;6;LdU;AdI;AdI;LdU;1.0619057815;0;1;4;2;2;0;0;0;
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;12;FGA;AVF;AVF;FGA;1.8632323665;0;1;5;5;0;0;0;0;
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;13;GRÜNE;VERT-E-S;VERDI;GREENS;3.4658855365;0;1;5;2;3;0;0;0;
1995;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;35;Übrige;Autres;Rimanenti;Others;1.6910314289;0;3;7;2;5;0;0;0;
1999;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;15.118230297;0;2;10;2;8;1;0;1;0
1999;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;25.493130461;0;3;15;4;11;1;0;1;0
1999;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;26.627431365;0;2;10;4;6;1;0;1;0
1999;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;26.996926254;1;2;10;4;6;2;1;1;50
1999;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;35;Übrige;Autres;Rimanenti;Others;5.7642816229;0;4;12;4;8;0;0;0;
2003;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;15.822602285;0;2;10;2;8;1;0;1;0
2003;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;23.526805679;0;2;10;1;9;1;0;1;0
2003;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;24.916513067;0;2;10;5;5;1;0;1;0
2003;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;33.859123377;1;2;10;3;7;2;1;1;50
2003;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;16;EDU;UDF;UDF;EDU;1.8749555921;0;1;3;2;1;0;0;0;
2007;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;19.14018311;0;3;15;3;12;1;0;1;0
2007;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;20.32873799;0;3;15;6;9;1;0;1;0
2007;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;23.691156729;0;3;15;6;9;1;0;1;0
2007;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;34.70489751;1;2;10;4;6;2;1;1;50
2007;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;16;EDU;UDF;UDF;EDU;1.5599782802;0;1;5;3;2;0;0;0;
2007;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;35;Übrige;Autres;Rimanenti;Others;0.5750463808;0;1;1;0;1;0;0;0;
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;11.900552112;0;2;10;2;8;0;0;0;
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;16.636859398;0;2;10;3;7;1;0;1;0
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;15.606476307;0;2;10;4;6;1;1;0;100
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;24.485993971;1;4;20;4;16;1;0;1;0
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;13;GRÜNE;VERT-E-S;VERDI;GREENS;2.1579785252;0;1;4;1;3;0;0;0;
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;16;EDU;UDF;UDF;EDU;0.5077397283;0;1;1;0;1;0;0;0;
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;31;GLP;PVL;PVL;GLP;8.2501778275;0;1;4;1;3;1;0;1;0
2011;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;32;BDP;PBD;PBD;BDP;20.454222132;0;2;10;2;8;1;0;1;0
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;13.263816614;0;3;15;6;9;0;0;0;
